sale_id,user_id,sku,purchase_date,machine_id,machine_location
SAL-738EE865,USR-C6D143FA,Georgia Coffee,2024-11-01,MACH-030,Saitama
SAL-7A85ABAF,USR-DB435ABC,Georgia Coffee,2025-12-26,MACH-045,Tokyo
SAL-1605CBE9,USR-8520327C,Georgia Coffee,2025-02-27,MACH-022,Hokkaido
SAL-EAF51EF1,USR-5065CA6E,Water,2025-06-05,MACH-042,Tokyo
SAL-F9C41BB6,USR-521C0EC8,Georgia Coffee,2026-01-16,MACH-031,Tokyo
SAL-576E9019,USR-9CA98CA6,Georgia Coffee,2025-05-04,MACH-018,Chiba
SAL-85054F6F,USR-392AE2A3,Georgia Coffee,2025-09-12,MACH-048,Osaka
SAL-FDD16673,USR-BFA06269,Water,2024-12-07,MACH-004,Chiba
SAL-4A1FC232,USR-8520327C,Aquarius,2025-08-17,MACH-022,Hokkaido
SAL-AF9292A8,USR-4020666C,Fanta,2025-01-15,MACH-038,Hokkaido
SAL-33231BA5,USR-F72C9B34,Coca-Cola,2024-04-27,MACH-033,Tokyo
SAL-46B3D493,USR-DB2411D5,Coca-Cola,2025-07-14,MACH-021,Fukuoka
SAL-13C343F9,USR-78E654EA,Georgia Coffee,2026-01-28,MACH-016,Aichi
SAL-C111390A,USR-5DCEA305,Georgia Coffee,2024-03-02,MACH-013,Fukuoka
SAL-BD0F5AE1,USR-ECE9FAE8,Georgia Coffee,2025-05-09,MACH-049,Tokyo
SAL-ED673B00,USR-9ACB74DC,Aquarius,2024-05-02,MACH-001,Hyogo
SAL-A3B60841,USR-2F1F9FB6,Water,2024-09-25,MACH-036,Kyoto
SAL-C1A2B1DF,USR-7B123D86,Georgia Coffee,2025-01-31,MACH-019,Chiba
SAL-A86CEEA2,USR-6975BC1C,Aquarius,2024-06-17,MACH-008,Osaka
SAL-3EFF0B00,USR-8E1E3EB9,Coca-Cola,2025-10-31,MACH-038,Hokkaido
SAL-F7FC4AF7,USR-D19F0690,Georgia Coffee,2025-06-14,MACH-042,Tokyo
SAL-9DB4CCBD,USR-47985259,Georgia Coffee,2025-10-07,MACH-029,Fukuoka
SAL-363C6465,USR-8DA576DC,Coca-Cola,2025-11-16,MACH-024,Tokyo
SAL-07AA66F0,USR-6DBA443B,Coca-Cola,2025-06-29,MACH-042,Tokyo
SAL-E8C90C01,USR-3D84F1C9,Georgia Coffee,2024-06-07,MACH-015,Tokyo
SAL-2D8EFC8B,USR-5D4C5CEA,Georgia Coffee,2025-11-30,MACH-035,Osaka
SAL-061A119F,USR-15B036A8,Georgia Coffee,2024-11-23,MACH-024,Tokyo
SAL-A72C0AB2,USR-2DE19692,Water,2024-07-05,MACH-021,Fukuoka
SAL-16F2ACF5,USR-3E9B8D02,Georgia Coffee,2025-09-10,MACH-009,Tokyo
SAL-B374D295,USR-4F60DBCD,Georgia Coffee,2025-06-10,MACH-008,Osaka
SAL-99D00C7A,USR-6E2AFC08,Coca-Cola,2025-08-25,MACH-017,Hokkaido
SAL-A5DC4FB9,USR-9F914A24,Coca-Cola,2025-05-21,MACH-023,Saitama
SAL-14FD61DE,USR-7E74545A,Coca-Cola,2024-04-03,MACH-019,Chiba
SAL-E8E4012E,USR-8464F293,Georgia Coffee,2025-10-15,MACH-006,Fukuoka
SAL-E5D05F73,USR-6AE68BC1,Fanta,2025-05-28,MACH-018,Chiba
SAL-A77F5F2B,USR-EEA65C2F,Coca-Cola,2024-09-15,MACH-028,Kanagawa
SAL-A6D72EFD,USR-42B8D9F9,Fanta,2025-07-21,MACH-005,Saitama
SAL-C75B1E82,USR-EEA65C2F,Coca-Cola,2026-02-18,MACH-011,Osaka
SAL-3F9ED7AA,USR-2FADFA42,Fanta,2025-05-31,MACH-028,Kanagawa
SAL-FDD4474C,USR-2116F0BD,Coca-Cola,2024-05-16,MACH-021,Fukuoka
SAL-227DD4D1,USR-4C085BD2,Fanta,2026-01-15,MACH-019,Chiba
SAL-19898B88,USR-72397CD1,Georgia Coffee,2024-05-06,MACH-045,Tokyo
SAL-45CC1D55,USR-7A975D46,Fanta,2025-10-18,MACH-025,Saitama
SAL-F09564A6,USR-EA7E1517,Georgia Coffee,2025-10-27,MACH-045,Tokyo
SAL-2B9A7488,USR-864BD9B5,Coca-Cola,2025-07-27,MACH-011,Osaka
SAL-EE4C83FA,USR-E2B79ADE,Georgia Coffee,2025-07-11,MACH-047,Tokyo
SAL-9A7199D9,USR-7A34CF2C,Fanta,2024-03-17,MACH-032,Aichi
SAL-48BA0566,USR-1741D2CD,Fanta,2025-12-19,MACH-005,Saitama
SAL-BB53D1EF,USR-2174DAA1,Georgia Coffee,2024-03-29,MACH-042,Tokyo
SAL-8AF78A8F,USR-92C61C96,Water,2025-04-21,MACH-027,Saitama
SAL-E37FF7BF,USR-A6978FE4,Coca-Cola,2025-10-26,MACH-019,Chiba
SAL-ECAB1EAA,USR-20D3933B,Coca-Cola,2025-11-10,MACH-010,Hokkaido
SAL-461EDAFF,USR-356532BE,Georgia Coffee,2025-05-11,MACH-031,Tokyo
SAL-59D0CF56,USR-A7B5CA58,Coca-Cola,2025-07-16,MACH-022,Hokkaido
SAL-E9174D81,USR-C0550C06,Water,2025-10-08,MACH-022,Hokkaido
SAL-5150CC46,USR-259E8424,Fanta,2024-12-03,MACH-037,Kyoto
SAL-C2601255,USR-F1DF2170,Georgia Coffee,2025-09-05,MACH-017,Hokkaido
SAL-31A4FF60,USR-C6707CC3,Georgia Coffee,2025-06-11,MACH-044,Kyoto
SAL-6F52B3B1,USR-3BC92C11,Fanta,2024-05-10,MACH-047,Tokyo
SAL-A9D57A29,USR-86EF74E8,Georgia Coffee,2024-06-03,MACH-031,Tokyo
SAL-B05088C3,USR-C808B976,Water,2024-06-01,MACH-025,Saitama
SAL-66ECB27A,USR-925AA5AC,Georgia Coffee,2024-12-19,MACH-018,Chiba
SAL-A090A6E7,USR-96F19EDC,Water,2025-09-26,MACH-017,Hokkaido
SAL-6BA63668,USR-2FBBD898,Fanta,2024-12-04,MACH-032,Aichi
SAL-DA53D8E7,USR-C808B976,Coca-Cola,2025-01-12,MACH-011,Osaka
SAL-FD6130A3,USR-96F19EDC,Aquarius,2025-03-16,MACH-021,Fukuoka
SAL-EF27DBF8,USR-DF6CF97D,Fanta,2026-02-26,MACH-018,Chiba
SAL-BBC83B2D,USR-D93FE2BC,Coca-Cola,2024-08-17,MACH-004,Chiba
SAL-4064BBDA,USR-148A8810,Georgia Coffee,2024-05-30,MACH-025,Saitama
SAL-30A8B931,USR-7DBFB698,Coca-Cola,2024-04-14,MACH-025,Saitama
SAL-F7A87F69,USR-5964DD23,Coca-Cola,2024-12-02,MACH-010,Hokkaido
SAL-9341EAB9,USR-CA703ACB,Georgia Coffee,2025-11-05,MACH-031,Tokyo
SAL-00B046D0,USR-79BCE8A8,Georgia Coffee,2026-02-09,MACH-031,Tokyo
SAL-7479258F,USR-74E7957F,Water,2024-07-09,MACH-040,Aichi
SAL-FACEF83C,USR-09617E42,Coca-Cola,2024-10-14,MACH-037,Kyoto
SAL-91559E1D,USR-1D470D6C,Coca-Cola,2026-02-17,MACH-022,Hokkaido
SAL-7CC859A8,USR-062D1DA6,Georgia Coffee,2025-03-07,MACH-033,Tokyo
SAL-BC1FFAEA,USR-259E8424,Water,2024-06-28,MACH-038,Hokkaido
SAL-AA640ABF,USR-BFA06269,Georgia Coffee,2025-01-12,MACH-033,Tokyo
SAL-023512EE,USR-4EA2F8E2,Water,2024-12-28,MACH-044,Kyoto
SAL-2A21520C,USR-EEF1C3C3,Water,2024-06-27,MACH-005,Saitama
SAL-A111165B,USR-CA1F1B17,Georgia Coffee,2024-03-05,MACH-015,Tokyo
SAL-48BD0924,USR-005378CF,Georgia Coffee,2025-06-06,MACH-003,Kyoto
SAL-137BF7C1,USR-66140D2A,Water,2024-06-18,MACH-049,Tokyo
SAL-A182A2A2,USR-BBDE6D92,Georgia Coffee,2025-09-04,MACH-017,Hokkaido
SAL-D49BD9C0,USR-259E8424,Water,2024-05-14,MACH-002,Hyogo
SAL-9DB66929,USR-05684EC6,Georgia Coffee,2024-11-07,MACH-032,Aichi
SAL-E0E428A7,USR-5D437DD6,Georgia Coffee,2026-01-31,MACH-029,Fukuoka
SAL-68E96433,USR-3DCF8B46,Georgia Coffee,2025-03-17,MACH-003,Kyoto
SAL-EC3DE413,USR-FB65F54F,Georgia Coffee,2025-04-07,MACH-005,Saitama
SAL-7F6853F5,USR-47D0BBC5,Georgia Coffee,2024-04-17,MACH-022,Hokkaido
SAL-F6816E43,USR-39F04295,Georgia Coffee,2025-11-17,MACH-033,Tokyo
SAL-22713A8F,USR-2DE19692,Georgia Coffee,2025-11-20,MACH-002,Hyogo
SAL-3AAB5FA0,USR-337904D0,Georgia Coffee,2025-02-19,MACH-011,Osaka
SAL-29BCF574,USR-9818B6F4,Georgia Coffee,2026-02-14,MACH-001,Hyogo
SAL-79D840A3,USR-2284F2D9,Coca-Cola,2025-03-06,MACH-002,Hyogo
SAL-2A6D6308,USR-DB435ABC,Coca-Cola,2024-10-30,MACH-021,Fukuoka
SAL-58E186ED,USR-7ADB17F7,Fanta,2024-12-21,MACH-006,Fukuoka
SAL-904B4AF9,USR-D04F0D1C,Fanta,2025-07-11,MACH-002,Hyogo
SAL-102EA01A,USR-E4529808,Aquarius,2025-03-05,MACH-016,Aichi
SAL-C128DF98,USR-E8BADAB8,Fanta,2025-08-16,MACH-032,Aichi
SAL-06370C91,USR-BA17B4F5,Water,2026-01-07,MACH-035,Osaka
SAL-16E55B2B,USR-D121A091,Fanta,2024-08-20,MACH-039,Hokkaido
SAL-B547C8BB,USR-6258282A,Georgia Coffee,2024-11-02,MACH-033,Tokyo
SAL-A77CD5E2,USR-E55EBEAD,Aquarius,2024-05-22,MACH-042,Tokyo
SAL-703B1E4B,USR-7E87DC22,Georgia Coffee,2024-12-10,MACH-042,Tokyo
SAL-CA76D82B,USR-8F9832E0,Water,2025-07-21,MACH-017,Hokkaido
SAL-632D312E,USR-AFE43384,Fanta,2025-03-31,MACH-011,Osaka
SAL-6A66825E,USR-987132E0,Georgia Coffee,2025-12-06,MACH-017,Hokkaido
SAL-978A1B6B,USR-D313C2BD,Georgia Coffee,2024-10-16,MACH-043,Chiba
SAL-0C79D55B,USR-B58F9776,Georgia Coffee,2025-12-07,MACH-014,Aichi
SAL-D801223C,USR-2F96E890,Coca-Cola,2024-07-20,MACH-038,Hokkaido
SAL-D606DEA8,USR-A6978FE4,Water,2024-07-28,MACH-019,Chiba
SAL-075C5656,USR-68AB3DF3,Coca-Cola,2024-07-20,MACH-011,Osaka
SAL-F45F2A87,USR-DF554F86,Fanta,2025-07-04,MACH-010,Hokkaido
SAL-B325CD83,USR-19354408,Georgia Coffee,2025-12-18,MACH-016,Aichi
SAL-8F6D3A0B,USR-ADDB4E6E,Georgia Coffee,2024-10-28,MACH-011,Osaka
SAL-8540B029,USR-21459E6B,Georgia Coffee,2026-02-01,MACH-044,Kyoto
SAL-2A8953C7,USR-F38D4D42,Coca-Cola,2024-08-01,MACH-043,Chiba
SAL-721240E1,USR-1C36A028,Fanta,2024-06-11,MACH-032,Aichi
SAL-B54536EE,USR-D580DAB4,Georgia Coffee,2025-02-26,MACH-034,Kanagawa
SAL-8FE77290,USR-F69156FB,Georgia Coffee,2024-12-04,MACH-043,Chiba
SAL-520246D2,USR-1C678179,Water,2025-06-11,MACH-015,Tokyo
SAL-F70C1544,USR-1453618B,Water,2025-08-02,MACH-045,Tokyo
SAL-1371F5A9,USR-1453618B,Water,2025-08-10,MACH-049,Tokyo
SAL-7DE3D434,USR-1DAEB7B7,Georgia Coffee,2025-10-10,MACH-046,Saitama
SAL-861AFD43,USR-2E685EF6,Georgia Coffee,2026-01-05,MACH-010,Hokkaido
SAL-33422D14,USR-6C9187CF,Aquarius,2024-08-22,MACH-039,Hokkaido
SAL-23F172BE,USR-ADC83BE7,Georgia Coffee,2025-02-28,MACH-039,Hokkaido
SAL-A81858AB,USR-9617D360,Water,2024-07-19,MACH-033,Tokyo
SAL-89D249C2,USR-259E8424,Water,2024-07-31,MACH-002,Hyogo
SAL-6F99678A,USR-CBDAD041,Georgia Coffee,2025-10-24,MACH-032,Aichi
SAL-D90F60F1,USR-B180A97A,Georgia Coffee,2025-09-12,MACH-003,Kyoto
SAL-56B2C89C,USR-6FF0FFDE,Georgia Coffee,2025-11-11,MACH-032,Aichi
SAL-A0DE9043,USR-C8FD93C6,Fanta,2025-03-12,MACH-006,Fukuoka
SAL-975B9638,USR-237AAECA,Coca-Cola,2025-02-15,MACH-018,Chiba
SAL-FB5648C1,USR-392AE2A3,Coca-Cola,2025-01-14,MACH-019,Chiba
SAL-AEEB64B3,USR-68AB3DF3,Water,2024-07-23,MACH-039,Hokkaido
SAL-A2071899,USR-654936BD,Georgia Coffee,2024-10-14,MACH-032,Aichi
SAL-F4EB8892,USR-7DBFB698,Georgia Coffee,2024-09-09,MACH-011,Osaka
SAL-460CA794,USR-D580DAB4,Georgia Coffee,2024-11-15,MACH-035,Osaka
SAL-A22F0534,USR-CA703ACB,Coca-Cola,2026-01-19,MACH-034,Kanagawa
SAL-C1D6C925,USR-253C3381,Georgia Coffee,2024-10-11,MACH-032,Aichi
SAL-260F9BE6,USR-5065CA6E,Aquarius,2024-10-24,MACH-039,Hokkaido
SAL-8AE76A34,USR-634CFE27,Fanta,2024-05-18,MACH-007,Fukuoka
SAL-C791EC8A,USR-1741D2CD,Georgia Coffee,2025-04-03,MACH-022,Hokkaido
SAL-E4B760AC,USR-E5ECAFC2,Fanta,2025-05-05,MACH-017,Hokkaido
SAL-3167436F,USR-7ECA9470,Georgia Coffee,2026-02-10,MACH-048,Osaka
SAL-4FA472E6,USR-4B1DB9C3,Georgia Coffee,2025-02-24,MACH-029,Fukuoka
SAL-5AC6315C,USR-D382ABAD,Coca-Cola,2024-06-18,MACH-031,Tokyo
SAL-776EC08C,USR-1C36A028,Georgia Coffee,2025-12-22,MACH-006,Fukuoka
SAL-ECE1662B,USR-20B122A2,Georgia Coffee,2024-10-22,MACH-015,Tokyo
SAL-3DE8CA63,USR-D95C67C7,Georgia Coffee,2024-08-18,MACH-028,Kanagawa
SAL-2CAC1F7F,USR-9B1C6C81,Coca-Cola,2024-09-27,MACH-022,Hokkaido
SAL-AEBAACAE,USR-F5CEE960,Georgia Coffee,2024-06-24,MACH-049,Tokyo
SAL-D481F314,USR-E583B827,Georgia Coffee,2024-11-04,MACH-047,Tokyo
SAL-4710CC1F,USR-E149363D,Water,2024-10-25,MACH-029,Fukuoka
SAL-57C627FD,USR-A17C3B0E,Water,2024-07-21,MACH-002,Hyogo
SAL-0F013334,USR-062DD25B,Fanta,2025-12-31,MACH-006,Fukuoka
SAL-0DF4A982,USR-3BC92C11,Water,2024-10-20,MACH-035,Osaka
SAL-FF21F791,USR-F5CEE960,Fanta,2025-12-06,MACH-028,Kanagawa
SAL-5FC872F6,USR-2C033911,Coca-Cola,2025-04-11,MACH-035,Osaka
SAL-34FEB81C,USR-7AAF0E69,Water,2025-09-21,MACH-045,Tokyo
SAL-8E8D488C,USR-51071089,Water,2025-05-06,MACH-015,Tokyo
SAL-9C59F2EC,USR-72397CD1,Aquarius,2024-03-17,MACH-040,Aichi
SAL-19D2F912,USR-7A852F25,Georgia Coffee,2024-12-16,MACH-035,Osaka
SAL-F872346B,USR-709E18E0,Coca-Cola,2024-10-20,MACH-039,Hokkaido
SAL-4DAE455F,USR-1AF6B033,Coca-Cola,2025-06-07,MACH-021,Fukuoka
SAL-6E6A7D12,USR-5D437DD6,Water,2024-06-09,MACH-037,Kyoto
SAL-1DE88FDF,USR-23327163,Fanta,2025-02-03,MACH-037,Kyoto
SAL-67083306,USR-2DFA449C,Coca-Cola,2024-05-28,MACH-002,Hyogo
SAL-A9B18781,USR-28E105F8,Water,2025-08-21,MACH-020,Fukuoka
SAL-386E564C,USR-5964DD23,Georgia Coffee,2025-08-21,MACH-042,Tokyo
SAL-5E69E0BD,USR-943B64D3,Georgia Coffee,2025-05-28,MACH-024,Tokyo
SAL-319B93E1,USR-944A90B6,Water,2025-04-02,MACH-039,Hokkaido
SAL-7C9451E4,USR-DBFE9226,Georgia Coffee,2025-04-10,MACH-013,Fukuoka
SAL-2BB12BB5,USR-A2F6A88E,Georgia Coffee,2026-02-12,MACH-006,Fukuoka
SAL-FEFF7EBC,USR-E0DBB996,Georgia Coffee,2024-03-14,MACH-026,Aichi
SAL-62190472,USR-04F78998,Aquarius,2024-09-18,MACH-044,Kyoto
SAL-13C7AAAF,USR-FE7695F6,Georgia Coffee,2025-11-14,MACH-005,Saitama
SAL-09EBF83F,USR-F3657B1A,Georgia Coffee,2025-09-23,MACH-025,Saitama
SAL-6C318F1C,USR-CEE2DCB2,Aquarius,2026-01-28,MACH-049,Tokyo
SAL-091A42E7,USR-709E18E0,Georgia Coffee,2025-02-11,MACH-006,Fukuoka
SAL-176513CD,USR-2A7C68BF,Georgia Coffee,2026-02-17,MACH-020,Fukuoka
SAL-8125283E,USR-0C3B02F1,Georgia Coffee,2025-02-05,MACH-039,Hokkaido
SAL-159CD553,USR-47ED599C,Georgia Coffee,2025-11-27,MACH-027,Saitama
SAL-918849D5,USR-3DCF8B46,Georgia Coffee,2025-10-31,MACH-031,Tokyo
SAL-E6875E88,USR-BA9A1EE4,Coca-Cola,2025-10-20,MACH-002,Hyogo
SAL-A545BAD2,USR-F72C9B34,Georgia Coffee,2024-03-04,MACH-019,Chiba
SAL-3126B00F,USR-F12444C3,Georgia Coffee,2024-09-08,MACH-011,Osaka
SAL-B9FD0507,USR-36FB866E,Water,2024-03-14,MACH-034,Kanagawa
SAL-2F843EED,USR-23013125,Aquarius,2025-08-27,MACH-020,Fukuoka
SAL-9809ABE0,USR-E61B3192,Georgia Coffee,2024-09-11,MACH-037,Kyoto
SAL-DCA38D53,USR-2F362EC0,Georgia Coffee,2024-11-29,MACH-040,Aichi
SAL-2243F8A6,USR-987132E0,Coca-Cola,2024-03-22,MACH-024,Tokyo
SAL-A86B3D41,USR-FA7BEF9E,Water,2025-08-24,MACH-042,Tokyo
SAL-F0F1B933,USR-EA442E11,Water,2024-06-12,MACH-049,Tokyo
SAL-E2E9DDBA,USR-0C3B02F1,Fanta,2024-03-09,MACH-020,Fukuoka
SAL-B7940498,USR-E910C2B4,Water,2024-12-04,MACH-011,Osaka
SAL-B3A805CA,USR-993D897E,Coca-Cola,2024-07-27,MACH-016,Aichi
SAL-647D3FBA,USR-9B7C461A,Georgia Coffee,2025-05-16,MACH-003,Kyoto
SAL-C252BDFE,USR-F69156FB,Georgia Coffee,2026-01-09,MACH-040,Aichi
SAL-13AD0944,USR-ADDB4E6E,Aquarius,2025-09-24,MACH-040,Aichi
SAL-B6BCD6DB,USR-3DBA5AC6,Georgia Coffee,2026-02-28,MACH-035,Osaka
SAL-672B2C68,USR-2FBBD898,Georgia Coffee,2025-12-16,MACH-007,Fukuoka
SAL-81332534,USR-BEEAA1DA,Georgia Coffee,2025-03-06,MACH-049,Tokyo
SAL-C40F1F0B,USR-B478AEB3,Water,2025-04-29,MACH-004,Chiba
SAL-67C5A31F,USR-6079B2F9,Water,2025-07-15,MACH-033,Tokyo
SAL-7EBD4258,USR-47D0BBC5,Fanta,2026-01-22,MACH-002,Hyogo
SAL-A290A0AB,USR-DD6340E4,Georgia Coffee,2025-12-16,MACH-010,Hokkaido
SAL-21AC021D,USR-1705E9D9,Aquarius,2025-05-23,MACH-044,Kyoto
SAL-569ED8E9,USR-A2F6A88E,Fanta,2026-01-19,MACH-026,Aichi
SAL-E2EA8157,USR-3D84F1C9,Fanta,2026-01-16,MACH-016,Aichi
SAL-00CFA81C,USR-1AF6B033,Georgia Coffee,2024-04-21,MACH-039,Hokkaido
SAL-FF60F3CF,USR-E8BADAB8,Water,2024-09-22,MACH-005,Saitama
SAL-619F0788,USR-2F96E890,Georgia Coffee,2026-02-24,MACH-041,Tokyo
SAL-8AF12B46,USR-BD240E0B,Water,2024-10-06,MACH-025,Saitama
SAL-8D091E45,USR-9EEF410F,Georgia Coffee,2024-10-31,MACH-011,Osaka
SAL-A75B7780,USR-1CF10005,Coca-Cola,2025-07-07,MACH-047,Tokyo
SAL-F937EA27,USR-368F45FE,Georgia Coffee,2025-07-07,MACH-025,Saitama
SAL-785EE6DF,USR-A2189587,Fanta,2024-10-20,MACH-009,Tokyo
SAL-F50C1134,USR-28E105F8,Coca-Cola,2025-03-17,MACH-003,Kyoto
SAL-E9E95A90,USR-721E9C57,Georgia Coffee,2025-01-11,MACH-017,Hokkaido
SAL-8608C992,USR-FC7DFEF6,Aquarius,2025-07-21,MACH-050,Tokyo
SAL-E40E6BA6,USR-97AE3DF4,Georgia Coffee,2025-10-17,MACH-014,Aichi
SAL-85A7063C,USR-E61B3192,Coca-Cola,2024-05-15,MACH-026,Aichi
SAL-71F6040F,USR-276C3B8A,Water,2025-08-07,MACH-031,Tokyo
SAL-86E0CBA1,USR-8F9832E0,Coca-Cola,2026-02-27,MACH-025,Saitama
SAL-9997B159,USR-B4A6A8DD,Fanta,2025-07-10,MACH-011,Osaka
SAL-93A49176,USR-145369A1,Georgia Coffee,2025-01-18,MACH-031,Tokyo
SAL-08550F6A,USR-0D075425,Georgia Coffee,2025-08-26,MACH-016,Aichi
SAL-4345C539,USR-FE7695F6,Georgia Coffee,2024-06-30,MACH-029,Fukuoka
SAL-E47AA008,USR-B3727ECC,Coca-Cola,2024-10-03,MACH-033,Tokyo
SAL-4358E2FC,USR-74C8A93C,Water,2024-06-13,MACH-001,Hyogo
SAL-1B780682,USR-ECE9FAE8,Georgia Coffee,2025-05-27,MACH-036,Kyoto
SAL-29BB1ABB,USR-45D59873,Aquarius,2026-01-18,MACH-014,Aichi
SAL-1A042D79,USR-062D1DA6,Georgia Coffee,2026-01-23,MACH-022,Hokkaido
SAL-85A895AF,USR-634CFE27,Georgia Coffee,2024-10-06,MACH-018,Chiba
SAL-225DD492,USR-FE7695F6,Coca-Cola,2024-07-13,MACH-015,Tokyo
SAL-D27D6AF5,USR-F12444C3,Coca-Cola,2024-07-13,MACH-010,Hokkaido
SAL-4520B82D,USR-78E57FAF,Coca-Cola,2024-03-18,MACH-008,Osaka
SAL-E519A0BB,USR-23280381,Coca-Cola,2024-07-23,MACH-013,Fukuoka
SAL-9CF29D73,USR-2DE19692,Coca-Cola,2025-04-04,MACH-022,Hokkaido
SAL-7F971340,USR-3728614A,Water,2025-05-06,MACH-001,Hyogo
SAL-82C329C0,USR-CA703ACB,Georgia Coffee,2024-06-19,MACH-041,Tokyo
SAL-3336492F,USR-78E57FAF,Coca-Cola,2024-07-06,MACH-032,Aichi
SAL-D9D6F6F3,USR-89894EE7,Water,2024-08-24,MACH-008,Osaka
SAL-88DA8979,USR-AFE43384,Water,2024-10-27,MACH-040,Aichi
SAL-4C0BC6AA,USR-ACD1B747,Georgia Coffee,2025-09-28,MACH-042,Tokyo
SAL-F1DCED24,USR-438AE6D3,Coca-Cola,2024-06-11,MACH-028,Kanagawa
SAL-84BE597B,USR-276C3B8A,Coca-Cola,2025-04-04,MACH-028,Kanagawa
SAL-833326E7,USR-FC7DFEF6,Fanta,2024-08-01,MACH-026,Aichi
SAL-ED3E992E,USR-2284F2D9,Water,2025-09-20,MACH-031,Tokyo
SAL-AC27587C,USR-A8B517F3,Coca-Cola,2025-02-17,MACH-008,Osaka
SAL-C41C202D,USR-1737B808,Aquarius,2025-05-31,MACH-028,Kanagawa
SAL-FCEF362E,USR-D33E5B1B,Georgia Coffee,2026-03-01,MACH-045,Tokyo
SAL-45F1D928,USR-521C0EC8,Water,2024-12-13,MACH-032,Aichi
SAL-4B3EDA03,USR-DB40BDB5,Coca-Cola,2026-01-30,MACH-025,Saitama
SAL-77CA78E6,USR-9D57176B,Water,2025-09-16,MACH-021,Fukuoka
SAL-FAB7FE42,USR-FB5437E8,Coca-Cola,2025-06-11,MACH-025,Saitama
SAL-E5020A64,USR-8BFF6238,Fanta,2025-05-13,MACH-037,Kyoto
SAL-51E091FE,USR-AE4E92FD,Fanta,2025-03-12,MACH-039,Hokkaido
SAL-57305F6C,USR-9EEF410F,Water,2024-04-11,MACH-014,Aichi
SAL-EDCD62DD,USR-A515DAC8,Coca-Cola,2025-06-09,MACH-045,Tokyo
SAL-9811C874,USR-DA42CA76,Georgia Coffee,2024-12-10,MACH-046,Saitama
SAL-1517D6BC,USR-9ACB74DC,Georgia Coffee,2024-12-23,MACH-021,Fukuoka
SAL-E212C0EE,USR-368F45FE,Georgia Coffee,2024-12-27,MACH-019,Chiba
SAL-3FE8B5A5,USR-2FBBD898,Georgia Coffee,2025-09-23,MACH-011,Osaka
SAL-314664C0,USR-1737B808,Coca-Cola,2024-09-13,MACH-032,Aichi
SAL-71BD2C93,USR-D706DC78,Fanta,2024-11-09,MACH-024,Tokyo
SAL-827B0720,USR-71C6450E,Water,2024-08-11,MACH-047,Tokyo
SAL-C838E04A,USR-8FFA60F5,Georgia Coffee,2024-05-19,MACH-016,Aichi
SAL-473CCA57,USR-8FF0D4B5,Fanta,2024-11-26,MACH-012,Tokyo
SAL-358CD51D,USR-9F914A24,Georgia Coffee,2025-05-04,MACH-048,Osaka
SAL-C748F6C8,USR-433F990C,Coca-Cola,2025-01-15,MACH-011,Osaka
SAL-B03BDB1B,USR-D95C67C7,Water,2025-12-12,MACH-004,Chiba
SAL-AF1A6C2F,USR-6AE06BF7,Water,2025-06-30,MACH-037,Kyoto
SAL-2719DA8B,USR-F8405179,Fanta,2024-09-14,MACH-003,Kyoto
SAL-E94377A7,USR-07B22563,Georgia Coffee,2024-07-27,MACH-047,Tokyo
SAL-170C8720,USR-943B64D3,Georgia Coffee,2024-04-09,MACH-018,Chiba
SAL-EDC102BE,USR-3A4E834A,Georgia Coffee,2025-07-11,MACH-002,Hyogo
SAL-70D2C0E9,USR-B4A6A8DD,Coca-Cola,2024-06-03,MACH-009,Tokyo
SAL-7C893AE1,USR-925AA5AC,Georgia Coffee,2024-09-16,MACH-040,Aichi
SAL-F248152C,USR-61DECA24,Georgia Coffee,2025-10-05,MACH-040,Aichi
SAL-64625008,USR-5C0226C5,Georgia Coffee,2024-03-11,MACH-028,Kanagawa
SAL-07FC4A9F,USR-D121A091,Georgia Coffee,2024-07-04,MACH-036,Kyoto
SAL-C93AD88D,USR-E8BADAB8,Coca-Cola,2024-09-21,MACH-005,Saitama
SAL-33B3A713,USR-7AAF0E69,Georgia Coffee,2024-12-17,MACH-018,Chiba
SAL-F4387DCC,USR-DB435ABC,Fanta,2025-05-17,MACH-025,Saitama
SAL-281505A2,USR-AE833573,Aquarius,2025-03-26,MACH-018,Chiba
SAL-A4E3B514,USR-DBB7F267,Water,2024-07-22,MACH-041,Tokyo
SAL-20780E58,USR-DA167B11,Aquarius,2024-04-03,MACH-043,Chiba
SAL-104E7C7D,USR-37CF0E89,Georgia Coffee,2026-02-28,MACH-027,Saitama
SAL-46A60809,USR-6975BC1C,Aquarius,2025-02-20,MACH-006,Fukuoka
SAL-92409722,USR-4EA2F8E2,Georgia Coffee,2025-01-21,MACH-017,Hokkaido
SAL-D4A573A5,USR-B4F817A8,Georgia Coffee,2024-09-18,MACH-031,Tokyo
SAL-93A45C0E,USR-9D57176B,Georgia Coffee,2025-12-26,MACH-005,Saitama
SAL-0FC8386B,USR-41F09551,Coca-Cola,2025-03-08,MACH-010,Hokkaido
SAL-85B2BCF7,USR-ED6B2857,Coca-Cola,2025-05-24,MACH-049,Tokyo
SAL-A46D8B88,USR-062D1DA6,Georgia Coffee,2024-04-30,MACH-042,Tokyo
SAL-84200872,USR-47985259,Coca-Cola,2025-02-18,MACH-004,Chiba
